system,topic,rank,score
udel_fang_run3,6,5,0.08192
udel_fang_run3,6,6,0
udel_fang_run3,6,7,0.0524288
udel_fang_run3,7,1,0.2
udel_fang_run3,7,2,0.16
udel_fang_run3,7,3,0
udel_fang_run3,7,4,0.1024
udel_fang_run3,7,5,0.08192
udel_fang_run3,7,6,0
udel_fang_run3,7,7,0.0524288
udel_fang_run3,8,1,0.1
udel_fang_run3,8,2,0
udel_fang_run3,8,3,0
udel_fang_run3,8,4,0.1024
udel_fang_run3,8,5,0
udel_fang_run3,8,6,0
udel_fang_run3,8,7,0.0524288
udel_fang_run3,9,1,0.2
udel_fang_run3,9,2,0.16
udel_fang_run3,9,3,0.128
udel_fang_run3,9,4,0
udel_fang_run3,9,5,0.04096
udel_fang_run3,9,6,0
udel_fang_run3,9,7,0.0262144
udel_fang_run3,10,1,0.2
udel_fang_run3,10,2,0.16
udel_fang_run3,10,3,0.128
udel_fang_run3,10,4,0.1024
udel_fang_run3,10,5,0.08192
udel_fang_run3,10,6,0.065536
udel_fang_run3,10,7,0.0524288
udel_fang_run3,11,1,0.1
udel_fang_run3,11,2,0.08
udel_fang_run3,11,3,0.064
udel_fang_run3,11,4,0.0512
udel_fang_run3,11,5,0.04096
udel_fang_run3,11,6,0
udel_fang_run3,11,7,0
udel_fang_run3,12,1,0.1
udel_fang_run3,12,2,0.16
udel_fang_run3,12,3,0
udel_fang_run3,12,4,0.1024
udel_fang_run3,12,5,0.08192
udel_fang_run3,12,6,0.065536
udel_fang_run3,12,7,0.0262144
udel_fang_run3,13,1,0.1
udel_fang_run3,13,2,0
udel_fang_run3,13,3,0.064
udel_fang_run3,13,4,0
udel_fang_run3,13,5,0.04096
udel_fang_run3,13,6,0.065536
udel_fang_run3,13,7,0.0524288
udel_fang_run3,14,1,0.1
udel_fang_run3,14,2,0.08
udel_fang_run3,14,3,0
udel_fang_run3,14,4,0
udel_fang_run3,14,5,0
udel_fang_run3,14,6,0
udel_fang_run3,14,7,0.0262144
udel_fang_run3,15,1,0
udel_fang_run3,15,2,0
udel_fang_run3,15,3,0
udel_fang_run3,15,4,0
udel_fang_run3,15,5,0
udel_fang_run3,15,6,0
udel_fang_run3,15,7,0.0524288
udel_fang_run3,16,1,0.1
udel_fang_run3,16,2,0.08
udel_fang_run3,16,3,0
udel_fang_run3,16,4,0
udel_fang_run3,16,5,0
udel_fang_run3,16,6,0
udel_fang_run3,16,7,0
udel_fang_run3,17,1,0.2
udel_fang_run3,17,2,0.16
udel_fang_run3,17,3,0
udel_fang_run3,17,4,0.1024
udel_fang_run3,17,5,0
udel_fang_run3,17,6,0.032768
udel_fang_run3,17,7,0.0524288
udel_fang_run3,18,1,0.2
udel_fang_run3,18,2,0.16
udel_fang_run3,18,3,0.064
udel_fang_run3,18,4,0.0512
udel_fang_run3,18,5,0
udel_fang_run3,18,6,0.065536
udel_fang_run3,18,7,0.0262144
udel_fang_run3,19,1,0
udel_fang_run3,19,2,0.16
udel_fang_run3,19,3,0.064
udel_fang_run3,19,4,0
udel_fang_run3,19,5,0.04096
udel_fang_run3,19,6,0.065536
udel_fang_run3,19,7,0.0524288
udel_fang_run3,20,1,0.2
udel_fang_run3,20,2,0
udel_fang_run3,20,3,0
udel_fang_run3,20,4,0
udel_fang_run3,20,5,0
udel_fang_run3,20,6,0
udel_fang_run3,20,7,0
udel_fang_run3,21,1,0.2
udel_fang_run3,21,2,0.16
udel_fang_run3,21,3,0
udel_fang_run3,21,4,0
udel_fang_run3,21,5,0.08192
udel_fang_run3,21,6,0.065536
udel_fang_run3,21,7,0
udel_fang_run3,22,1,0.2
udel_fang_run3,22,2,0.16
udel_fang_run3,22,3,0.128
udel_fang_run3,22,4,0.1024
udel_fang_run3,22,5,0.08192
udel_fang_run3,22,6,0.065536
udel_fang_run3,22,7,0.0524288
udel_fang_run3,23,1,0.2
udel_fang_run3,23,2,0.16
udel_fang_run3,23,3,0.128
udel_fang_run3,23,4,0.1024
udel_fang_run3,23,5,0
udel_fang_run3,23,6,0.065536
udel_fang_run3,23,7,0.0524288
udel_fang_run3,24,1,0.2
udel_fang_run3,24,2,0
udel_fang_run3,24,3,0.064
udel_fang_run3,24,4,0.1024
udel_fang_run3,24,5,0
udel_fang_run3,24,6,0.065536
udel_fang_run3,24,7,0
udel_fang_run3,25,1,0
udel_fang_run3,25,2,0
udel_fang_run3,25,3,0
udel_fang_run3,25,4,0
udel_fang_run3,25,5,0
udel_fang_run3,25,6,0
udel_fang_run3,25,7,0
udel_fang_run3,26,1,0
udel_fang_run3,26,2,0.16
udel_fang_run3,26,3,0.064
udel_fang_run3,26,4,0
udel_fang_run3,26,5,0.08192
udel_fang_run3,26,6,0.065536
udel_fang_run3,26,7,0.0524288
udel_fang_run3,27,1,0.2
udel_fang_run3,27,2,0.16
udel_fang_run3,27,3,0
udel_fang_run3,27,4,0.1024
udel_fang_run3,27,5,0.08192
udel_fang_run3,27,6,0
udel_fang_run3,27,7,0.0524288
udel_fang_run3,28,1,0.2
udel_fang_run3,28,2,0.16
udel_fang_run3,28,3,0.128
udel_fang_run3,28,4,0.1024
udel_fang_run3,28,5,0.08192
udel_fang_run3,28,6,0.065536
udel_fang_run3,28,7,0.0524288
udel_fang_run3,29,1,0.2
udel_fang_run3,29,2,0.16
udel_fang_run3,29,3,0.128
udel_fang_run3,29,4,0.1024
udel_fang_run3,29,5,0
udel_fang_run3,29,6,0.032768
udel_fang_run3,29,7,0.0524288
udel_fang_run3,30,1,0.2
udel_fang_run3,30,2,0.08
udel_fang_run3,30,3,0.064
udel_fang_run3,30,4,0.1024
udel_fang_run3,30,5,0.04096
udel_fang_run3,30,6,0.065536
udel_fang_run3,30,7,0.0262144
UIowaS_Run1,1,1,0.1
UIowaS_Run1,1,2,0.16
UIowaS_Run1,1,3,0.128
UIowaS_Run1,1,4,0.0512
UIowaS_Run1,1,5,0.08192
UIowaS_Run1,1,6,0.065536
UIowaS_Run1,1,7,0
UIowaS_Run1,2,1,0.1
UIowaS_Run1,2,2,0
UIowaS_Run1,2,3,0.128
UIowaS_Run1,2,4,0.1024
UIowaS_Run1,2,5,0
UIowaS_Run1,2,6,0
UIowaS_Run1,2,7,0.0524288
UIowaS_Run1,3,1,0
UIowaS_Run1,3,2,0
UIowaS_Run1,3,3,0
UIowaS_Run1,3,4,0.0512
UIowaS_Run1,3,5,0
UIowaS_Run1,3,6,0.032768
UIowaS_Run1,3,7,0.0524288
UIowaS_Run1,4,1,0
UIowaS_Run1,4,2,0
UIowaS_Run1,4,3,0.064
UIowaS_Run1,4,4,0
UIowaS_Run1,4,5,0.04096
UIowaS_Run1,4,6,0
UIowaS_Run1,4,7,0
UIowaS_Run1,5,1,0
UIowaS_Run1,5,2,0.16
UIowaS_Run1,5,3,0.064
UIowaS_Run1,5,4,0.0512
UIowaS_Run1,5,5,0.08192
UIowaS_Run1,5,6,0.065536
UIowaS_Run1,5,7,0
UIowaS_Run1,6,1,0.2
UIowaS_Run1,6,2,0
UIowaS_Run1,6,3,0.128
UIowaS_Run1,6,4,0.1024
UIowaS_Run1,6,5,0
UIowaS_Run1,6,6,0.065536
UIowaS_Run1,6,7,0.0524288
UIowaS_Run1,7,1,0
UIowaS_Run1,7,2,0
UIowaS_Run1,7,3,0.128
UIowaS_Run1,7,4,0.1024
UIowaS_Run1,7,5,0
UIowaS_Run1,7,6,0.065536
UIowaS_Run1,7,7,0
UIowaS_Run1,8,1,0
UIowaS_Run1,8,2,0
UIowaS_Run1,8,3,0
UIowaS_Run1,8,4,0
UIowaS_Run1,8,5,0
UIowaS_Run1,8,6,0
UIowaS_Run1,8,7,0
UIowaS_Run1,9,1,0
UIowaS_Run1,9,2,0
UIowaS_Run1,9,3,0
UIowaS_Run1,9,4,0
UIowaS_Run1,9,5,0
UIowaS_Run1,9,6,0
UIowaS_Run1,9,7,0
UIowaS_Run1,10,1,0.2
UIowaS_Run1,10,2,0.16
UIowaS_Run1,10,3,0.128
UIowaS_Run1,10,4,0.1024
UIowaS_Run1,10,5,0.08192
UIowaS_Run1,10,6,0.065536
UIowaS_Run1,10,7,0.0524288
UIowaS_Run1,11,1,0.2
UIowaS_Run1,11,2,0.08
UIowaS_Run1,11,3,0
UIowaS_Run1,11,4,0
UIowaS_Run1,11,5,0
UIowaS_Run1,11,6,0
UIowaS_Run1,11,7,0
UIowaS_Run1,12,1,0.2
UIowaS_Run1,12,2,0.16
UIowaS_Run1,12,3,0
UIowaS_Run1,12,4,0
UIowaS_Run1,12,5,0
UIowaS_Run1,12,6,0.032768
UIowaS_Run1,12,7,0.0524288
UIowaS_Run1,13,1,0
UIowaS_Run1,13,2,0
UIowaS_Run1,13,3,0
UIowaS_Run1,13,4,0
UIowaS_Run1,13,5,0
UIowaS_Run1,13,6,0
UIowaS_Run1,13,7,0.0524288
UIowaS_Run1,14,1,0
UIowaS_Run1,14,2,0
UIowaS_Run1,14,3,0.064
UIowaS_Run1,14,4,0.0512
UIowaS_Run1,14,5,0.04096
UIowaS_Run1,14,6,0.032768
UIowaS_Run1,14,7,0.0262144
UIowaS_Run1,15,1,0.1
UIowaS_Run1,15,2,0.08
UIowaS_Run1,15,3,0.064
UIowaS_Run1,15,4,0
UIowaS_Run1,15,5,0.08192
UIowaS_Run1,15,6,0.065536
UIowaS_Run1,15,7,0.0262144
UIowaS_Run1,16,1,0
UIowaS_Run1,16,2,0.16
UIowaS_Run1,16,3,0.128
UIowaS_Run1,16,4,0.0512
UIowaS_Run1,16,5,0.04096
UIowaS_Run1,16,6,0.032768
UIowaS_Run1,16,7,0.0524288
UIowaS_Run1,17,1,0.2
UIowaS_Run1,17,2,0.16
UIowaS_Run1,17,3,0.128
UIowaS_Run1,17,4,0.1024
UIowaS_Run1,17,5,0
UIowaS_Run1,17,6,0.065536
UIowaS_Run1,17,7,0.0524288
UIowaS_Run1,18,1,0.2
UIowaS_Run1,18,2,0.08
UIowaS_Run1,18,3,0
UIowaS_Run1,18,4,0.1024
UIowaS_Run1,18,5,0.04096
UIowaS_Run1,18,6,0
UIowaS_Run1,18,7,0
UIowaS_Run1,19,1,0
UIowaS_Run1,19,2,0
UIowaS_Run1,19,3,0
UIowaS_Run1,19,4,0
UIowaS_Run1,19,5,0
UIowaS_Run1,19,6,0
UIowaS_Run1,19,7,0
UIowaS_Run1,20,1,0.2
UIowaS_Run1,20,2,0.16
UIowaS_Run1,20,3,0.128
UIowaS_Run1,20,4,0.1024
UIowaS_Run1,20,5,0
UIowaS_Run1,20,6,0
UIowaS_Run1,20,7,0
UIowaS_Run1,21,1,0.2
UIowaS_Run1,21,2,0.16
UIowaS_Run1,21,3,0.128
UIowaS_Run1,21,4,0.1024
UIowaS_Run1,21,5,0.08192
UIowaS_Run1,21,6,0.065536
UIowaS_Run1,21,7,0.0524288
UIowaS_Run1,22,1,0.2
UIowaS_Run1,22,2,0.16
UIowaS_Run1,22,3,0.128
UIowaS_Run1,22,4,0.1024
UIowaS_Run1,22,5,0.04096
UIowaS_Run1,22,6,0.065536
UIowaS_Run1,22,7,0
UIowaS_Run1,23,1,0.2
UIowaS_Run1,23,2,0.16
UIowaS_Run1,23,3,0.128
UIowaS_Run1,23,4,0
UIowaS_Run1,23,5,0.08192
UIowaS_Run1,23,6,0.065536
UIowaS_Run1,23,7,0.0524288
UIowaS_Run1,24,1,0
UIowaS_Run1,24,2,0.16
UIowaS_Run1,24,3,0.064
UIowaS_Run1,24,4,0
UIowaS_Run1,24,5,0
UIowaS_Run1,24,6,0
UIowaS_Run1,24,7,0.0524288
UIowaS_Run1,25,1,0
UIowaS_Run1,25,2,0.16
UIowaS_Run1,25,3,0
UIowaS_Run1,25,4,0.1024
UIowaS_Run1,25,5,0
UIowaS_Run1,25,6,0.065536
UIowaS_Run1,25,7,0
UIowaS_Run1,26,1,0.2
UIowaS_Run1,26,2,0.16
UIowaS_Run1,26,3,0.128
UIowaS_Run1,26,4,0
UIowaS_Run1,26,5,0
UIowaS_Run1,26,6,0.065536
UIowaS_Run1,26,7,0.0262144
UIowaS_Run1,27,1,0.1
UIowaS_Run1,27,2,0
UIowaS_Run1,27,3,0.128
UIowaS_Run1,27,4,0
UIowaS_Run1,27,5,0
UIowaS_Run1,27,6,0.065536
UIowaS_Run1,27,7,0.0524288
UIowaS_Run1,28,1,0.2
UIowaS_Run1,28,2,0.16
UIowaS_Run1,28,3,0.128
UIowaS_Run1,28,4,0.1024
UIowaS_Run1,28,5,0.08192
UIowaS_Run1,28,6,0.065536
UIowaS_Run1,28,7,0.0524288
UIowaS_Run1,29,1,0.2
UIowaS_Run1,29,2,0.16
UIowaS_Run1,29,3,0.064
UIowaS_Run1,29,4,0.1024
UIowaS_Run1,29,5,0
UIowaS_Run1,29,6,0
UIowaS_Run1,29,7,0.0262144
UIowaS_Run1,30,1,0.2
UIowaS_Run1,30,2,0.08
UIowaS_Run1,30,3,0.064
UIowaS_Run1,30,4,0.1024
UIowaS_Run1,30,5,0.08192
UIowaS_Run1,30,6,0.065536
UIowaS_Run1,30,7,0.0262144
UIowaS_Run2,1,1,0.2
UIowaS_Run2,1,2,0.16
UIowaS_Run2,1,3,0.064
UIowaS_Run2,1,4,0.1024
UIowaS_Run2,1,5,0.04096
UIowaS_Run2,1,6,0
UIowaS_Run2,1,7,0
UIowaS_Run2,2,1,0.1
UIowaS_Run2,2,2,0
UIowaS_Run2,2,3,0.128
UIowaS_Run2,2,4,0.1024
UIowaS_Run2,2,5,0.08192
UIowaS_Run2,2,6,0.065536
UIowaS_Run2,2,7,0
UIowaS_Run2,3,1,0
UIowaS_Run2,3,2,0
UIowaS_Run2,3,3,0
UIowaS_Run2,3,4,0
UIowaS_Run2,3,5,0
UIowaS_Run2,3,6,0
UIowaS_Run2,3,7,0.0262144
UIowaS_Run2,4,1,0
UIowaS_Run2,4,2,0.08
UIowaS_Run2,4,3,0
UIowaS_Run2,4,4,0
UIowaS_Run2,4,5,0
UIowaS_Run2,4,6,0
UIowaS_Run2,4,7,0.0262144
UIowaS_Run2,5,1,0.2
UIowaS_Run2,5,2,0
UIowaS_Run2,5,3,0.128
UIowaS_Run2,5,4,0
UIowaS_Run2,5,5,0.04096
UIowaS_Run2,5,6,0
UIowaS_Run2,5,7,0
UIowaS_Run2,6,1,0.2
UIowaS_Run2,6,2,0
UIowaS_Run2,6,3,0.128
UIowaS_Run2,6,4,0.1024
UIowaS_Run2,6,5,0.08192
UIowaS_Run2,6,6,0
UIowaS_Run2,6,7,0.0524288
UIowaS_Run2,7,1,0
UIowaS_Run2,7,2,0.16
UIowaS_Run2,7,3,0.128
UIowaS_Run2,7,4,0
UIowaS_Run2,7,5,0
UIowaS_Run2,7,6,0.065536
UIowaS_Run2,7,7,0
UIowaS_Run2,8,1,0
UIowaS_Run2,8,2,0
UIowaS_Run2,8,3,0
UIowaS_Run2,8,4,0
UIowaS_Run2,8,5,0
UIowaS_Run2,8,6,0
UIowaS_Run2,8,7,0
UIowaS_Run2,9,1,0
UIowaS_Run2,9,2,0
UIowaS_Run2,9,3,0
UIowaS_Run2,9,4,0
UIowaS_Run2,9,5,0
UIowaS_Run2,9,6,0
UIowaS_Run2,9,7,0
UIowaS_Run2,10,1,0.2
UIowaS_Run2,10,2,0.16
UIowaS_Run2,10,3,0.128
UIowaS_Run2,10,4,0.1024
UIowaS_Run2,10,5,0.08192
UIowaS_Run2,10,6,0.065536
UIowaS_Run2,10,7,0.0524288
UIowaS_Run2,11,1,0
UIowaS_Run2,11,2,0.16
UIowaS_Run2,11,3,0
UIowaS_Run2,11,4,0
UIowaS_Run2,11,5,0.04096
UIowaS_Run2,11,6,0
UIowaS_Run2,11,7,0
UIowaS_Run2,12,1,0.2
UIowaS_Run2,12,2,0
UIowaS_Run2,12,3,0.128
UIowaS_Run2,12,4,0.1024
UIowaS_Run2,12,5,0.04096
UIowaS_Run2,12,6,0
UIowaS_Run2,12,7,0.0524288
UIowaS_Run2,13,1,0
UIowaS_Run2,13,2,0
UIowaS_Run2,13,3,0
UIowaS_Run2,13,4,0
UIowaS_Run2,13,5,0
UIowaS_Run2,13,6,0
UIowaS_Run2,13,7,0
UIowaS_Run2,14,1,0.1
UIowaS_Run2,14,2,0
UIowaS_Run2,14,3,0.064
UIowaS_Run2,14,4,0.0512
UIowaS_Run2,14,5,0.04096
UIowaS_Run2,14,6,0
UIowaS_Run2,14,7,0.0262144
UIowaS_Run2,15,1,0.1
UIowaS_Run2,15,2,0.08
UIowaS_Run2,15,3,0.064
UIowaS_Run2,15,4,0.1024
UIowaS_Run2,15,5,0
UIowaS_Run2,15,6,0.065536
UIowaS_Run2,15,7,0.0262144
UIowaS_Run2,16,1,0
UIowaS_Run2,16,2,0.16
UIowaS_Run2,16,3,0.064
UIowaS_Run2,16,4,0.0512
UIowaS_Run2,16,5,0.08192
UIowaS_Run2,16,6,0.032768
UIowaS_Run2,16,7,0.0524288
UIowaS_Run2,17,1,0.2
UIowaS_Run2,17,2,0.16
UIowaS_Run2,17,3,0.128
UIowaS_Run2,17,4,0.1024
UIowaS_Run2,17,5,0.08192
UIowaS_Run2,17,6,0.065536
UIowaS_Run2,17,7,0.0524288
UIowaS_Run2,18,1,0.2
UIowaS_Run2,18,2,0.16
UIowaS_Run2,18,3,0
UIowaS_Run2,18,4,0.0512
UIowaS_Run2,18,5,0.04096
UIowaS_Run2,18,6,0.032768
UIowaS_Run2,18,7,0.0262144
UIowaS_Run2,19,1,0
UIowaS_Run2,19,2,0
UIowaS_Run2,19,3,0
UIowaS_Run2,19,4,0
UIowaS_Run2,19,5,0.08192
UIowaS_Run2,19,6,0
UIowaS_Run2,19,7,0
UIowaS_Run2,20,1,0.2
UIowaS_Run2,20,2,0.16
UIowaS_Run2,20,3,0.128
UIowaS_Run2,20,4,0.1024
UIowaS_Run2,20,5,0
UIowaS_Run2,20,6,0
UIowaS_Run2,20,7,0
UIowaS_Run2,21,1,0.2
UIowaS_Run2,21,2,0.16
UIowaS_Run2,21,3,0.128
UIowaS_Run2,21,4,0.1024
UIowaS_Run2,21,5,0.08192
UIowaS_Run2,21,6,0.065536
UIowaS_Run2,21,7,0
UIowaS_Run2,22,1,0.2
UIowaS_Run2,22,2,0.16
UIowaS_Run2,22,3,0.128
UIowaS_Run2,22,4,0.0512
UIowaS_Run2,22,5,0
UIowaS_Run2,22,6,0
UIowaS_Run2,22,7,0
UIowaS_Run2,23,1,0.2
UIowaS_Run2,23,2,0.16
UIowaS_Run2,23,3,0.128
UIowaS_Run2,23,4,0.1024
UIowaS_Run2,23,5,0.08192
UIowaS_Run2,23,6,0
UIowaS_Run2,23,7,0.0524288
UIowaS_Run2,24,1,0
UIowaS_Run2,24,2,0
UIowaS_Run2,24,3,0.128
UIowaS_Run2,24,4,0.0512
UIowaS_Run2,24,5,0
UIowaS_Run2,24,6,0.065536
UIowaS_Run2,24,7,0
UIowaS_Run2,25,1,0
UIowaS_Run2,25,2,0
UIowaS_Run2,25,3,0.128
UIowaS_Run2,25,4,0.1024
UIowaS_Run2,25,5,0
UIowaS_Run2,25,6,0
UIowaS_Run2,25,7,0
UIowaS_Run2,26,1,0.2
UIowaS_Run2,26,2,0.16
UIowaS_Run2,26,3,0.128
UIowaS_Run2,26,4,0.1024
UIowaS_Run2,26,5,0.08192
UIowaS_Run2,26,6,0
UIowaS_Run2,26,7,0.0524288
UIowaS_Run2,27,1,0
UIowaS_Run2,27,2,0.08
UIowaS_Run2,27,3,0.128
UIowaS_Run2,27,4,0.0512
UIowaS_Run2,27,5,0.08192
UIowaS_Run2,27,6,0.065536
UIowaS_Run2,27,7,0.0524288
UIowaS_Run2,28,1,0.2
UIowaS_Run2,28,2,0.16
UIowaS_Run2,28,3,0.128
UIowaS_Run2,28,4,0.1024
UIowaS_Run2,28,5,0.08192
UIowaS_Run2,28,6,0
UIowaS_Run2,28,7,0.0524288
UIowaS_Run2,29,1,0.1
UIowaS_Run2,29,2,0.16
UIowaS_Run2,29,3,0.128
UIowaS_Run2,29,4,0.1024
UIowaS_Run2,29,5,0
UIowaS_Run2,29,6,0.065536
UIowaS_Run2,29,7,0
UIowaS_Run2,30,1,0.2
UIowaS_Run2,30,2,0.08
UIowaS_Run2,30,3,0.128
UIowaS_Run2,30,4,0.0512
UIowaS_Run2,30,5,0.08192
UIowaS_Run2,30,6,0.065536
UIowaS_Run2,30,7,0.0524288
UIowaS_Run3,1,1,0.1
UIowaS_Run3,1,2,0.16
UIowaS_Run3,1,3,0
UIowaS_Run3,1,4,0.1024
UIowaS_Run3,1,5,0
UIowaS_Run3,1,6,0.065536
UIowaS_Run3,1,7,0.0262144
UIowaS_Run3,2,1,0.1
UIowaS_Run3,2,2,0
UIowaS_Run3,2,3,0.128
UIowaS_Run3,2,4,0.1024
UIowaS_Run3,2,5,0.08192
UIowaS_Run3,2,6,0.065536
UIowaS_Run3,2,7,0.0524288
UIowaS_Run3,3,1,0
UIowaS_Run3,3,2,0
UIowaS_Run3,3,3,0
UIowaS_Run3,3,4,0
UIowaS_Run3,3,5,0
UIowaS_Run3,3,6,0
UIowaS_Run3,3,7,0.0262144
UIowaS_Run3,4,1,0
UIowaS_Run3,4,2,0
UIowaS_Run3,4,3,0
UIowaS_Run3,4,4,0
UIowaS_Run3,4,5,0.04096
UIowaS_Run3,4,6,0
UIowaS_Run3,4,7,0
UIowaS_Run3,5,1,0
UIowaS_Run3,5,2,0.08
UIowaS_Run3,5,3,0.128
UIowaS_Run3,5,4,0.0512
UIowaS_Run3,5,5,0.08192
UIowaS_Run3,5,6,0.065536
UIowaS_Run3,5,7,0.0524288
UIowaS_Run3,6,1,0.2
UIowaS_Run3,6,2,0.16
UIowaS_Run3,6,3,0.128
UIowaS_Run3,6,4,0.1024
UIowaS_Run3,6,5,0.08192
UIowaS_Run3,6,6,0
UIowaS_Run3,6,7,0.0524288
UIowaS_Run3,7,1,0.2
UIowaS_Run3,7,2,0.16
UIowaS_Run3,7,3,0.128
UIowaS_Run3,7,4,0
UIowaS_Run3,7,5,0.08192
UIowaS_Run3,7,6,0
UIowaS_Run3,7,7,0.0524288
UIowaS_Run3,8,1,0
UIowaS_Run3,8,2,0
UIowaS_Run3,8,3,0
UIowaS_Run3,8,4,0
UIowaS_Run3,8,5,0
UIowaS_Run3,8,6,0
UIowaS_Run3,8,7,0
UIowaS_Run3,9,1,0
UIowaS_Run3,9,2,0
UIowaS_Run3,9,3,0
UIowaS_Run3,9,4,0
UIowaS_Run3,9,5,0
UIowaS_Run3,9,6,0
UIowaS_Run3,9,7,0
UIowaS_Run3,10,1,0.2
UIowaS_Run3,10,2,0.16
UIowaS_Run3,10,3,0.128
UIowaS_Run3,10,4,0.1024
UIowaS_Run3,10,5,0.08192
UIowaS_Run3,10,6,0.065536
UIowaS_Run3,10,7,0.0524288
UIowaS_Run3,11,1,0
UIowaS_Run3,11,2,0.08
UIowaS_Run3,11,3,0.128
UIowaS_Run3,11,4,0
UIowaS_Run3,11,5,0
UIowaS_Run3,11,6,0
UIowaS_Run3,11,7,0
UIowaS_Run3,12,1,0.2
UIowaS_Run3,12,2,0
UIowaS_Run3,12,3,0.064
UIowaS_Run3,12,4,0.1024
UIowaS_Run3,12,5,0.08192
UIowaS_Run3,12,6,0
UIowaS_Run3,12,7,0.0524288
UIowaS_Run3,13,1,0
UIowaS_Run3,13,2,0
UIowaS_Run3,13,3,0
UIowaS_Run3,13,4,0
UIowaS_Run3,13,5,0
UIowaS_Run3,13,6,0
UIowaS_Run3,13,7,0.0262144
UIowaS_Run3,14,1,0.1
UIowaS_Run3,14,2,0.08
UIowaS_Run3,14,3,0.064
UIowaS_Run3,14,4,0
UIowaS_Run3,14,5,0.04096
UIowaS_Run3,14,6,0
UIowaS_Run3,14,7,0.0262144
UIowaS_Run3,15,1,0.2
UIowaS_Run3,15,2,0.08
UIowaS_Run3,15,3,0.064
UIowaS_Run3,15,4,0.0512
UIowaS_Run3,15,5,0.04096
UIowaS_Run3,15,6,0.032768
UIowaS_Run3,15,7,0
UIowaS_Run3,16,1,0
UIowaS_Run3,16,2,0.16
UIowaS_Run3,16,3,0.064
UIowaS_Run3,16,4,0.1024
UIowaS_Run3,16,5,0.04096
UIowaS_Run3,16,6,0.032768
UIowaS_Run3,16,7,0.0262144
UIowaS_Run3,17,1,0.2
UIowaS_Run3,17,2,0
UIowaS_Run3,17,3,0.128
UIowaS_Run3,17,4,0.1024
UIowaS_Run3,17,5,0.08192
UIowaS_Run3,17,6,0.065536
UIowaS_Run3,17,7,0.0524288
UIowaS_Run3,18,1,0.2
UIowaS_Run3,18,2,0.16
UIowaS_Run3,18,3,0
UIowaS_Run3,18,4,0.0512
UIowaS_Run3,18,5,0.08192
UIowaS_Run3,18,6,0.032768
UIowaS_Run3,18,7,0.0262144
UIowaS_Run3,19,1,0
UIowaS_Run3,19,2,0
UIowaS_Run3,19,3,0
UIowaS_Run3,19,4,0.1024
UIowaS_Run3,19,5,0
UIowaS_Run3,19,6,0
UIowaS_Run3,19,7,0
UIowaS_Run3,20,1,0.2
UIowaS_Run3,20,2,0.16
UIowaS_Run3,20,3,0.128
UIowaS_Run3,20,4,0.1024
UIowaS_Run3,20,5,0.08192
UIowaS_Run3,20,6,0
UIowaS_Run3,20,7,0
UIowaS_Run3,21,1,0.2
UIowaS_Run3,21,2,0.16
UIowaS_Run3,21,3,0.128
UIowaS_Run3,21,4,0.1024
UIowaS_Run3,21,5,0.08192
UIowaS_Run3,21,6,0.065536
UIowaS_Run3,21,7,0
UIowaS_Run3,22,1,0
UIowaS_Run3,22,2,0.16
UIowaS_Run3,22,3,0.128
UIowaS_Run3,22,4,0.1024
UIowaS_Run3,22,5,0
UIowaS_Run3,22,6,0.065536
UIowaS_Run3,22,7,0.0524288
UIowaS_Run3,23,1,0.2
UIowaS_Run3,23,2,0.16
UIowaS_Run3,23,3,0.128
UIowaS_Run3,23,4,0.1024
UIowaS_Run3,23,5,0
UIowaS_Run3,23,6,0.065536
UIowaS_Run3,23,7,0
UIowaS_Run3,24,1,0
UIowaS_Run3,24,2,0.08
UIowaS_Run3,24,3,0.128
UIowaS_Run3,24,4,0
UIowaS_Run3,24,5,0
UIowaS_Run3,24,6,0.065536
UIowaS_Run3,24,7,0.0524288
UIowaS_Run3,25,1,0
UIowaS_Run3,25,2,0
UIowaS_Run3,25,3,0.128
UIowaS_Run3,25,4,0
UIowaS_Run3,25,5,0.08192
UIowaS_Run3,25,6,0.065536
UIowaS_Run3,25,7,0
UIowaS_Run3,26,1,0.2
UIowaS_Run3,26,2,0.16
UIowaS_Run3,26,3,0.128
UIowaS_Run3,26,4,0.1024
UIowaS_Run3,26,5,0.08192
UIowaS_Run3,26,6,0.065536
UIowaS_Run3,26,7,0.0524288
UIowaS_Run3,27,1,0.2
UIowaS_Run3,27,2,0.16
UIowaS_Run3,27,3,0.128
UIowaS_Run3,27,4,0
UIowaS_Run3,27,5,0.04096
UIowaS_Run3,27,6,0.065536
UIowaS_Run3,27,7,0.0262144
UIowaS_Run3,28,1,0.1
UIowaS_Run3,28,2,0.16
UIowaS_Run3,28,3,0.128
UIowaS_Run3,28,4,0.1024
UIowaS_Run3,28,5,0
UIowaS_Run3,28,6,0.065536
UIowaS_Run3,28,7,0.0524288
UIowaS_Run3,29,1,0.2
UIowaS_Run3,29,2,0.16
UIowaS_Run3,29,3,0.064
UIowaS_Run3,29,4,0
UIowaS_Run3,29,5,0.04096
UIowaS_Run3,29,6,0.065536
UIowaS_Run3,29,7,0.0524288
UIowaS_Run3,30,1,0.2
UIowaS_Run3,30,2,0.16
UIowaS_Run3,30,3,0.064
UIowaS_Run3,30,4,0.0512
UIowaS_Run3,30,5,0.04096
UIowaS_Run3,30,6,0.065536
UIowaS_Run3,30,7,0.0524288
